         649          52          46
         650          52          54
         651          52          54
         652          52          57
         653          52          48
         654          48          48
         655          41          48
         656          37          48
         657          45          48
         658          53          48
         659          53          45
         660          47          45
         661          47          38
         662          43          38
         663          43          35
         664          46          35
         665          46          42
         666          46          43
         667          46          44
         668          47          44
         669          53          44
         670          53          48
         671          59          48
         672          64          48
         673          55          48
         674          52          48
         675          49          48
         676          48          48
         677          43          48
         678          52          48
         679          45          48
         680          45          48
         681          52          48
         682          55          48
         683          55          52
         684          47          52
         685          47          48
         686          38          48
         687          36          48
         688          36          45
         689          28          45
         690          28          45
         691          28          51
         692          28          42
         693          28          39
         694          28          40
         695          28          33
         696          21          33
         697          21          42
         698          21          33
         699          16          33
         700          16          33
         701          24          33
         702          32          33
         703          32          26
         704          25          26
         705          25          32
         706          25          40
         707          29          40
         708          29          32
         709          29          23
         710          26          23
         711          26          29
         712          26          29
         713          19          29
         714          15          29
         715          15          24
         716           6          24
         717           6          21
         718           6          21
         719           6          23
         720          15          23
         721          21          23
         722          21          18
         723          21          18
         724          28          18
         725          28          18
         726          26          18
         727          26          23
         728          26          23
         729          26          28
         730          26          25
         731          31          25
         732          31          27
         733          29          27
         734          29          21
         735          22          21
         736          22          14
         737          31          14
         738          29          14
         739          29          14
         740          31          14
         741          28          14
         742          19          14
         743          19          11
         744          19           2
         745          19           7
         746          19           6
         747          19           9
         748          10           9
         749          10           9
         750          18           9
         751          18          10
         752          16          10
         753          15          10
         754          10          10
         755          10          10
         756           9          10
         757           9          10
         758           9          10
         759           9           8
         760           9          13
         761           9          22
         762          12          22
         763          16          22
         764          16          14
         765          16          10
         766          14          10
         767          13          10
         768          13           5
         769          16           5
         770          16          10
         771          16          12
         772          16          16
         773          16           8
         774          19           8
         775          19          15
         776          19          23
         777          19          20
         778          19          14
         779          19          11
         780          19          11
         781          28          11
         782          31          11
         783          31          18
         784          31          18
         785          23          18
         786          23          26
         787          23          33
         788          23          31
         789          29          31
         790          29          26
         791          37          26
         792          30          26
         793          37          26
         794          41          26
         795          41          22
         796          47          22
         797          42          22
         798          39          22
         799          47          22
         800          52          22
         801          53          22
         802          53          17
         803          53          18
         804          61          18
         805          61          18
         806          69          18
         807          62          18
         808          62          15
         809          62          17
         810          62          21
         811          62          19
         812          62          24
         813          64          24
         814          64          30
         815          69          30
         816          69          38
         817          69          46
         818          69          50
         819          78          50
         820          78          48
         821          76          48
         822          76          56
         823          82          56
         824          82          60
         825          85          60
         826          79          60
         827          71          60
         828          63          60
         829          63          69
         830          63          65
         831          55          65
         832          57          65
         833          57          72
         834          57          78
         835          57          87
         836          58          87
         837          58          80
         838          64          80
         839          64          72
         840          64          70
         841          64          79
         842          71          79
         843          72          79
         844          72          70
         845          66          70
         846          72          70
         847          72          64
         848          68          64
         849          65          64
         850          64          64
         851          64          58
         852          59          58
         853          59          56
         854          52          56
         855          43          56
         856          51          56
         857          51          61
         858          51          55
         859          51          58
         860          51          50
         861          60          50
         862          60          45
         863          55          45
         864          55          52
         865          62          52
         866          62          58
         867          60          58
         868          58          58
         869          58          63
         870          58          63
         871          59          63
         872          59          70
         873          59          68
         874          59          67
         875          59          63
         876          68          63
         877          68          68
         878          68          72
         879          72          72
         880          72          75
         881          72          74
         882          78          74
         883          78          73
         884          78          77
         885          78          84
         886          81          84
         887          81          84
         888          86          84
         889          83          84
         890          83          78
         891          75          78
         892          75          81
         893          83          81
         894          83          77
         895          77          77
         896          73          77
         897          73          80
         898          73          73
         899          73          81
         900          73          82
         901          73          82
         902          67          82
         903          66          82
         904          66          91
         905          66          86
         906          62          86
         907          56          86
         908          58          86
         909          66          86
         910          66          81
         911          69          81
         912          75          81
         913          67          81
         914          67          82
         915          62          82
         916          62          86
         917          62          91
         918          62          91
         919          62          83
         920          57          83
         921          63          83
         922          70          83
         923          70          78
         924          70          78
         925          68          78
         926          76          78
         927          75          78
         928          75          81
         929          75          72
         930          75          81
         931          75          81
         932          75          76
         933          75          70
         934          75          61
         935          75          60
         936          75          55
         937          81          55
         938          81          61
         939          89          61
         940          89          61
         941          89          70
         942          90          70
         943          87          70
         944          87          70
         945          87          67
         946          85          67
         947          79          67
         948          87          67
         949          94          67
         950          94          66
         951          94          62
         952          86          62
         953          89          62
         954          88          62
         955          90          62
         956          96          62
         957          93          62
         958         100          62
         959         100          57
         960         100          57
         961         100          51
         962          91          51
         963          91          51
         964          91          50
         965          91          58
         966          91          54
         967          91          49
         968          91          50
         969          83          50
         970          83          50
         971          83          57
         972          83          51
         973          83          46
         974          83          50
         975          75          50
         976          75          58
         977          75          58
         978          75          58
         979          75          58
         980          75          67
         981          75          71
         982          77          71
         983          77          78
         984          77          70
         985          77          76
         986          77          78
         987          77          83
         988          77          81
         989          71          81
         990          71          81
         991          71          90
         992          66          90
         993          69          90
         994          69          88
         995          70          88
         996          70          80
         997          70          89
         998          73          89
         999          81          89
        1000          85          89
        1001          91          89
        1002          91          89
        1003          91          89
        1004          91          97
        1005          93          97
        1006          85          97
        1007          85         101
        1008          85         108
        1009          85         117
        1010          78         117
        1011          76         117
        1012          76         117
        1013          76         120
        1014          73         120
        1015          75         120
        1016          75         114
        1017          75         112
        1018          76         112
        1019          78         112
        1020          74         112
        1021          74         115
        1022          77         115
        1023          77         115
        1024          77         115
        1025          77         124
        1026          77         120
        1027          76         120
        1028          76         120
        1029          82         120
        1030          74         120
        1031          67         120
        1032          64         120
        1033          64         125
        1034          64         133
        1035          65         133
        1036          58         133
        1037          58         124
        1038          60         124
        1039          60         129
        1040          63         129
        1041          69         129
        1042          60         129
        1043          60         125
        1044          60         120
        1045          60         124
        1046          53         124
        1047          53         126
        1048          53         126
        1049          45         126
        1050          45         129
        1051          50         129
        1052          50         138
        1053          50         131
        1054          43         131
        1055          52         131
        1056          60         131
        1057          60         137
        1058          60         128
        1059          60         128
        1060          60         124
        1061          60         115
        1062          60         107
        1063          60         107
        1064          60         101
        1065          60         101
        1066          53         101
        1067          53         103
        1068          47         103
        1069          46         103
        1070          50         103
        1071          50         100
        1072          46         100
        1073          46         105
        1074          52         105
        1075          52         105
        1076          52          96
        1077          54          96
        1078          54          96
        1079          57          96
        1080          57          96
        1081          57          93
        1082          57          84
        1083          51          84
        1084          51          80
        1085          51          82
        1086          51          85
        1087          51          92
        1088          56          92
        1089          56          89
        1090          56          89
        1091          65          89
        1092          63          89
        1093          63          88
        1094          63          93
        1095          60          93
        1096          60         101
        1097          60         110
        1098          52         110
        1099          52         115
        1100          52         122
        1101          52         129
        1102          52         129
        1103          52         129
        1104          56         129
        1105          60         129
        1106          60         137
        1107          60         135
        1108          60         132
        1109          60         129
        1110          58         129
        1111          51         129
        1112          51         129
        1113          51         136
        1114          57         136
        1115          57         135
        1116          50         135
        1117          43         135
        1118          40         135
        1119          35         135
        1120          27         135
        1121          30         135
        1122          30         143
        1123          33         143
        1124          33         150
        1125          33         143
        1126          33         146
        1127          28         146
        1128          28         146
        1129          28         147
        1130          28         143
        1131          28         147
        1132          31         147
        1133          25         147
        1134          33         147
        1135          33         147
        1136          33         151
        1137          39         151
        1138          39         148
        1139          39         140
        1140          39         132
        1141          39         135
        1142          35         135
        1143          35         128
        1144          35         131
        1145          35         139
        1146          35         139
        1147          35         134
        1148          35         125
        1149          35         124
        1150          44         124
        1151          44         116
        1152          45         116
        1153          45         120
        1154          45         125
        1155          45         124
        1156          45         124
        1157          53         124
        1158          47         124
        1159          53         124
        1160          62         124
        1161          60         124
        1162          60         124
        1163          60         126
        1164          60         118
        1165          60         118
        1166          68         118
        1167          73         118
        1168          69         118
        1169          69         122
        1170          66         122
        1171          66         126
        1172          71         126
        1173          71         128
        1174          71         128
        1175          71         125
        1176          71         127
        1177          71         123
        1178          71         124
        1179          68         124
        1180          60         124
        1181          53         124
        1182          50         124
        1183          58         124
        1184          52         124
        1185          52         128
        1186          52         123
        1187          44         123
        1188          44         129
        1189          44         136
        1190          53         136
        1191          53         132
        1192          53         136
        1193          53         136
        1194          53         138
        1195          53         138
        1196          62         138
        1197          65         138
        1198          66         138
        1199          66         142
        1200          69         142
        1201          69         142
        1202          69         133
        1203          75         133
        1204          82         133
        1205          84         133
        1206          84         125
        1207          84         121
        1208          83         121
        1209          83         128
        1210          83         136
        1211          83         127
        1212          90         127
        1213          90         118
        1214          90         118
        1215          90         115
        1216          99         115
